date,regime,rho,target_skewness,fitted_skewness,skewness_error,feasible
2017-11-03,No-arbitrage enforced,-0.5278632369153324,-3.0340000000000003,-3.034000000000369,-3.6859404417555197e-13,True
2017-11-06,No-arbitrage enforced,-0.5329789525605164,-3.052000000000001,-3.052000000000143,-1.4210854715202004e-13,True
2017-11-07,No-arbitrage enforced,-0.5046852826276071,-2.9150000000000005,-2.915000000004549,-4.548361687284341e-12,True
2017-11-08,No-arbitrage enforced,-0.5568033683140574,-3.15,-3.1499999999999972,2.6645352591003757e-15,True
2017-11-09,No-arbitrage enforced,-0.5024226062087668,-2.8949999999999987,-2.8950000000043046,-4.305888978706207e-12,True
2017-11-10,No-arbitrage enforced,-0.5411460501903972,-3.056,-3.056000000000008,-7.993605777301127e-15,True
2017-11-13,No-arbitrage enforced,-0.5234333194180504,-2.975,-2.9750000000002794,-2.793321129956894e-13,True
2017-11-14,No-arbitrage enforced,-0.5327895969859114,-3.0150000000000006,-3.0150000000000694,-6.88338275267597e-14,True
2017-11-15,No-arbitrage enforced,-0.6629368886086738,-3.521000000000001,-3.5209999928487106,7.151290226659057e-09,True
2017-11-16,No-arbitrage enforced,-0.6422233422838964,-3.6300000000000012,-3.465330660246955,0.1646693397530461,True
2017-11-17,No-arbitrage enforced,-0.63495990154621,-3.719,-3.442911088232447,0.2760889117675527,True
2017-11-20,No-arbitrage enforced,-0.638177715751484,-3.583000000000001,-3.470585830952123,0.11241416904787815,True
2017-11-21,No-arbitrage enforced,-0.6051052595819931,-3.3560000000000003,-3.3559999999819605,1.8039791882529244e-11,True
2017-11-22,No-arbitrage enforced,-0.5809957743141563,-3.252000000000001,-3.2520000009300465,-9.300453740479497e-10,True
2017-11-24,No-arbitrage enforced,-0.5444696452425679,-3.097999999999999,-3.0980000000000154,-1.6431300764452317e-14,True
2017-11-27,No-arbitrage enforced,-0.5273146472702919,-3.0180000000000007,-3.0180000000002365,-2.3581137043038325e-13,True
2017-11-28,No-arbitrage enforced,-0.39977321189333254,-2.408,-2.4079999999999995,4.440892098500626e-16,True
2017-11-29,No-arbitrage enforced,-0.44606792889095576,-2.628,-2.628000000434039,-4.3403902694194585e-10,True
2017-11-30,No-arbitrage enforced,-0.5037886884830447,-2.8900000000000006,-2.8900000000017974,-1.7967849430533533e-12,True
2017-12-01,No-arbitrage enforced,-0.5026916621620121,-2.8830000000000013,-2.8830000000017986,-1.7972290322632034e-12,True
2017-12-04,No-arbitrage enforced,-0.5795709799942926,-3.2139999999999986,-3.214000000708824,-7.0882544278561e-10,True
2017-12-05,No-arbitrage enforced,-0.5765459974240928,-3.2069999999999994,-3.2069999999999994,0.0,True
2017-12-06,No-arbitrage enforced,-0.5498325873709217,-3.097999999999999,-3.0979999999999976,1.3322676295501878e-15,True
2017-12-07,No-arbitrage enforced,-0.5433186765229601,-3.0840000000000005,-3.0840000000000085,-7.993605777301127e-15,True
2017-12-08,No-arbitrage enforced,-0.5800384369791822,-3.253999999999999,-3.254000001177951,-1.1779519581978093e-09,True
2017-12-11,No-arbitrage enforced,-0.6132224753225107,-3.397999999999999,-3.3979999999997723,2.2648549702353193e-13,True
2017-12-12,No-arbitrage enforced,-0.5930624193711541,-3.302000000000001,-3.301999999999563,4.3787196091216174e-13,True
2017-12-13,No-arbitrage enforced,-0.6358315908743619,-3.471000000000001,-3.470999999999536,4.649614027130156e-13,True
2017-12-14,No-arbitrage enforced,-0.6204356235901414,-3.403,-3.4029999745203594,2.5479640619607835e-08,True
2017-12-15,No-arbitrage enforced,-0.6278153440142576,-3.572999999999999,-3.4556387298388223,0.11736127016117681,True
2017-12-18,No-arbitrage enforced,-0.5840321718265379,-3.272,-3.2720000002009137,-2.0091395214194563e-10,True
2017-12-19,No-arbitrage enforced,-0.5393980205563719,-3.069,-3.0690000000000195,-1.9539925233402755e-14,True
2017-12-20,No-arbitrage enforced,-0.5951899222827484,-3.3150000000000004,-3.314999996919021,3.080979471548062e-09,True
2017-12-21,No-arbitrage enforced,-0.5823502739587426,-3.2629999999999995,-3.2630000005331308,-5.331313168710494e-10,True
2017-12-22,No-arbitrage enforced,-0.60462443790981,-3.4400000000000004,-3.3504495682497266,0.08955043175027377,True
2017-12-26,No-arbitrage enforced,-0.6346656324244359,-3.5599999999999996,-3.4648902268590818,0.09510977314091784,True
2017-12-27,No-arbitrage enforced,-0.6688448022615802,-3.843000000000001,-3.59329598745686,0.24970401254314067,True
2017-12-28,No-arbitrage enforced,-0.6570604841397573,-3.781999999999999,-3.5543145506582055,0.2276854493417937,True
2017-12-29,No-arbitrage enforced,-0.6869453879278987,-3.705000000000001,-3.649271172831686,0.055728827168314954,True
2018-01-02,No-arbitrage enforced,-0.6364268784030266,-3.5370000000000004,-3.4822758548639774,0.05472414513602297,True
2018-01-03,No-arbitrage enforced,-0.5989259273170192,-3.343000000000001,-3.3429999987328816,1.2671192983759738e-09,True
2018-01-04,No-arbitrage enforced,-0.5483661424330989,-3.124000000000001,-3.1240000000000165,-1.554312234475219e-14,True
2018-01-05,No-arbitrage enforced,-0.45735860430046354,-2.7030000000000003,-2.7030000004761163,-4.761160354860294e-10,True
2018-01-08,No-arbitrage enforced,-0.4786754503994291,-2.8,-2.8000000000815817,-8.15818523847156e-11,True
2018-01-09,No-arbitrage enforced,-0.44629470831951684,-2.6370000000000005,-2.6370000008180186,-8.180180977035434e-10,True
2018-01-10,No-arbitrage enforced,-0.5037787948268,-2.9120000000000004,-2.912000000007423,-7.422507053433947e-12,True
2018-01-11,No-arbitrage enforced,-0.44017917514862503,-2.6099999999999994,-2.610000001514714,-1.5147145759897285e-09,True
2018-01-12,No-arbitrage enforced,-0.41749168599503633,-2.495,-2.495000000000001,-8.881784197001252e-16,True
2018-01-16,No-arbitrage enforced,-0.4993858083617007,-2.8650000000000007,-2.865000000003412,-3.411493310068181e-12,True
2018-01-17,No-arbitrage enforced,-0.6834506109613078,-3.6189999999999998,-3.618999998918258,1.0817418072406326e-09,True
2018-01-18,No-arbitrage enforced,-0.5641480936031326,-3.1409999999999996,-3.1410000000000027,-3.1086244689504383e-15,True
2018-01-19,No-arbitrage enforced,-0.5813163556387902,-3.228,-3.2280000004916656,-4.916653750797195e-10,True
2018-01-22,No-arbitrage enforced,-0.4658425500339313,-2.718000000000001,-2.718000000078808,-7.880718300157241e-11,True
2018-01-23,No-arbitrage enforced,-0.3794449400004111,-2.2950000000000004,-2.295,4.440892098500626e-16,True
2018-01-24,No-arbitrage enforced,-0.32659405893296906,-2.0200000000000005,-2.0200000000000027,-2.220446049250313e-15,True
2018-01-25,No-arbitrage enforced,-0.3589423944122277,-2.1870000000000003,-2.187,4.440892098500626e-16,True
2018-01-26,No-arbitrage enforced,-0.28480184992853386,-1.7989999999999995,-1.7990000000001247,-1.2523315717771766e-13,True
2018-01-29,No-arbitrage enforced,-0.30145871428751175,-1.8799999999999997,-1.8800000000000046,-4.884981308350689e-15,True
2018-01-30,No-arbitrage enforced,-0.382100440336706,-2.2849999999999993,-2.285,-8.881784197001252e-16,True
2018-01-31,No-arbitrage enforced,-0.3484666301957443,-2.123,-2.123,0.0,True
2018-02-01,No-arbitrage enforced,-0.3358513242985014,-2.059,-2.0590000000000024,-2.220446049250313e-15,True
2018-02-02,No-arbitrage enforced,-0.46172884482022286,-2.6450000000000005,-2.6450000000105027,-1.0502265723744131e-11,True
2018-02-05,No-arbitrage enforced,-0.2755727603144412,-1.7329999999999999,-1.7329999975201091,2.479890737205892e-09,True
2018-02-06,No-arbitrage enforced,-0.572927245618215,-2.961000000000001,-2.9610000000000007,4.440892098500626e-16,True
2018-02-07,No-arbitrage enforced,-0.8059872365892167,-3.6900000000000004,-3.6899999999999973,3.1086244689504383e-15,True
2018-02-08,No-arbitrage enforced,-0.6390117474270824,-3.0919999999999987,-3.0919999999999397,5.906386491005833e-14,True
2018-02-09,No-arbitrage enforced,-0.5371409916020858,-2.850999999999999,-2.8509999999999573,4.1744385725905886e-14,True
2018-02-12,No-arbitrage enforced,-0.9512158181627888,-4.802000000000001,-4.078958341800435,0.7230416581995662,True
2018-02-13,No-arbitrage enforced,-0.9333636998870745,-4.3069999999999995,-4.065674635373832,0.24132536462616727,True
2018-02-14,No-arbitrage enforced,-0.4963106908133883,-2.7840000000000003,-2.784000000000378,-3.779199175824033e-13,True
2018-02-15,No-arbitrage enforced,-0.5901178556475692,-3.166999999999999,-3.166999999999997,1.7763568394002505e-15,True
2018-02-16,No-arbitrage enforced,-0.7678701695716648,-3.780000000000001,-3.779999999604733,3.95268262565196e-10,True
2018-02-20,No-arbitrage enforced,-0.5931029237050058,-3.1629999999999994,-3.1629999940711087,5.928890711714985e-09,True
2018-02-21,No-arbitrage enforced,-0.5506526221407682,-3.003,-3.0029999999999992,8.881784197001252e-16,True
2018-02-22,No-arbitrage enforced,-0.6596759842849724,-3.431,-3.4309999960645814,3.935418657619039e-09,True
2018-02-23,No-arbitrage enforced,-0.7833684107769917,-3.919999999999999,-3.8798522986707438,0.04014770132925527,True
2018-02-26,No-arbitrage enforced,-0.5825416391347596,-3.1719999999999997,-3.1720000001232287,-1.2322898257366433e-10,True
2018-02-27,No-arbitrage enforced,-0.6042166720339376,-3.227000000000001,-3.226999999844159,1.5584200596663322e-10,True
2018-02-28,No-arbitrage enforced,-0.8089202139042491,-3.8949999999999987,-3.894999999722501,2.774975804697988e-10,True
2018-03-01,No-arbitrage enforced,-0.7450375495210015,-3.653999999999999,-3.653999999428937,5.71061864462763e-10,True
2018-03-02,No-arbitrage enforced,-0.4884057109231172,-2.748,-2.7480000000006544,-6.541434061091422e-13,True
2018-03-05,No-arbitrage enforced,-0.5500672759053628,-3.0120000000000005,-3.011999999999999,1.3322676295501878e-15,True
2018-03-06,No-arbitrage enforced,-0.5082044645903809,-2.8409999999999997,-2.8410000000001507,-1.509903313490213e-13,True
2018-03-07,No-arbitrage enforced,-0.5015686819450574,-2.816999999999999,-2.8170000000004327,-4.338751580235112e-13,True
2018-03-08,No-arbitrage enforced,-0.5333223534164223,-2.9620000000000006,-2.9619999999999944,6.217248937900877e-15,True
2018-03-09,No-arbitrage enforced,-0.48731442190000174,-2.779000000000001,-2.7790000000053277,-5.326850072151501e-12,True
2018-03-12,No-arbitrage enforced,-0.7880834119138331,-4.197999999999999,-3.9070445609111535,0.29095543908884514,True
2018-03-13,No-arbitrage enforced,-0.7902370010849435,-4.043000000000001,-3.903706577903756,0.13929342209624496,True
2018-03-14,No-arbitrage enforced,-0.8229229319847774,-4.1659999999999995,-3.98641862942109,0.17958137057890955,True
2018-03-15,No-arbitrage enforced,-0.8007994824499023,-4.655000000000001,-3.9319480803947373,0.7230519196052638,True
2018-03-16,No-arbitrage enforced,-0.7824538798626409,-4.734999999999999,-3.8889981263101587,0.8460018736898407,True
2018-03-19,No-arbitrage enforced,-0.8913969834484127,-4.396000000000001,-4.1380689161508535,0.2579310838491473,True
2018-03-20,No-arbitrage enforced,-0.8174472700697045,-3.952000000000001,-3.9519999991541725,8.458282962919839e-10,True
2018-03-21,No-arbitrage enforced,-0.639687795363264,-3.3689999999999998,-3.368999999984605,1.539479654866227e-11,True
2018-03-22,No-arbitrage enforced,-0.5987169627028108,-3.152000000000001,-3.1519999999997417,2.5934809855243657e-13,True
2018-03-23,No-arbitrage enforced,-0.5841013361949923,-3.0789999999999993,-3.079000000000003,-3.552713678800501e-15,True
2018-03-26,No-arbitrage enforced,-0.5262805822969082,-2.896000000000001,-2.896,8.881784197001252e-16,True
2018-03-27,No-arbitrage enforced,-0.5216122151400442,-2.8650000000000007,-2.865,4.440892098500626e-16,True
2018-03-28,No-arbitrage enforced,-0.5144468542360046,-2.833000000000001,-2.8330000000000024,-1.3322676295501878e-15,True
2018-03-29,No-arbitrage enforced,-0.31295771649518406,-1.9340000000000004,-1.9340000000000006,-2.220446049250313e-16,True
2018-04-02,No-arbitrage enforced,-0.3199513084789234,-1.9680000000000006,-1.9679999999999997,8.881784197001252e-16,True
2018-04-03,No-arbitrage enforced,-0.29353566119369134,-1.8379999999999996,-1.8379999999999992,4.440892098500626e-16,True
2018-04-04,No-arbitrage enforced,-0.3107372786999173,-1.9230000000000005,-1.9229999999999998,6.661338147750939e-16,True
2018-04-05,No-arbitrage enforced,-0.35711184480108754,-2.1510000000000007,-2.1510000000000007,0.0,True
2018-04-06,No-arbitrage enforced,-0.3766546223796188,-2.239,-2.239000000568525,-5.685252268960994e-10,True
2018-04-09,No-arbitrage enforced,-0.32441431065588827,-1.9900000000000007,-1.9900000000000018,-1.1102230246251565e-15,True
2018-04-10,No-arbitrage enforced,-0.3521908216343451,-2.125,-2.125,0.0,True
2018-04-11,No-arbitrage enforced,-0.37353125261956954,-2.2269999999999994,-2.2270000015740177,-1.5740182490731058e-09,True
2018-04-12,No-arbitrage enforced,-0.37312711917737695,-2.2290000000000005,-2.229,4.440892098500626e-16,True
2018-04-13,No-arbitrage enforced,-0.4518613807299679,-2.6,-2.600000000041535,-4.1534775618856656e-11,True
2018-04-16,No-arbitrage enforced,-0.5783569930676837,-3.147,-3.1470000005071928,-5.07192954302127e-10,True
2018-04-17,No-arbitrage enforced,-0.553013302321296,-3.0569999999999995,-3.0569999999999986,8.881784197001252e-16,True
2018-04-18,No-arbitrage enforced,-0.7770986555039386,-4.6259999999999994,-3.875515815822196,0.7504841841778034,True
2018-04-19,No-arbitrage enforced,-0.7617254804889874,-3.819999999999999,-3.8199999994747706,5.252283052925577e-10,True
2018-04-20,No-arbitrage enforced,-0.6200963949250257,-3.3069999999999995,-3.3069999999999613,3.8191672047105385e-14,True
2018-04-23,No-arbitrage enforced,-0.4610451153367686,-2.6480000000000006,-2.6480000000218884,-2.1887824885880036e-11,True
2018-04-24,No-arbitrage enforced,-0.4637909573249486,-2.65,-2.6500000000074593,-7.459366457851502e-12,True
2018-04-25,No-arbitrage enforced,-0.41503397918523277,-2.4290000000000007,-2.4290000002905,-2.9049918026657906e-10,True
2018-04-26,No-arbitrage enforced,-0.4742430569272815,-2.7079999999999997,-2.708000000008483,-8.483436175765746e-12,True
2018-04-27,No-arbitrage enforced,-0.5026071684529942,-2.8400000000000007,-2.8400000000007077,-7.069900220812997e-13,True
2018-04-30,No-arbitrage enforced,-0.5595397455697005,-3.077000000000001,-3.0770000000000013,-4.440892098500626e-16,True
2018-05-01,No-arbitrage enforced,-0.49843169860056097,-2.8210000000000006,-2.8210000000009336,-9.330314298949816e-13,True
2018-05-02,No-arbitrage enforced,-0.3742845087173824,-2.242,-2.2419999999999995,4.440892098500626e-16,True
2018-05-03,No-arbitrage enforced,-0.4672512778910607,-2.6790000000000007,-2.6790000000165075,-1.6506795930126827e-11,True
2018-05-04,No-arbitrage enforced,-0.47820398922178403,-2.7370000000000005,-2.737000000011552,-1.1551648526619829e-11,True
2018-05-07,No-arbitrage enforced,-0.38595033296606185,-2.3040000000000007,-2.304000000000002,-1.3322676295501878e-15,True
2018-05-08,No-arbitrage enforced,-0.42885584960180023,-2.5099999999999993,-2.510000000450989,-4.509894679927129e-10,True
2018-05-09,No-arbitrage enforced,-0.44703269564516096,-2.6049999999999995,-2.6050000002244214,-2.244218144653587e-10,True
2018-05-10,No-arbitrage enforced,-0.5193414741765228,-2.9349999999999996,-2.935000000000221,-2.2160051571518125e-13,True
2018-05-11,No-arbitrage enforced,-0.5698855975671161,-3.1590000000000003,-3.1589999999999994,8.881784197001252e-16,True
2018-05-14,No-arbitrage enforced,-0.6297315674179003,-3.397,-3.3969999973382534,2.6617463788625173e-09,True
2018-05-15,No-arbitrage enforced,-0.7124462237479441,-3.6759999999999993,-3.6759999999778126,2.2186696924109128e-11,True
2018-05-16,No-arbitrage enforced,-0.6441078204297284,-3.444999999999999,-3.444999999999954,4.4853010194856324e-14,True
2018-05-17,No-arbitrage enforced,-0.6528123345900022,-3.478,-3.4779999999800593,1.9940937789897362e-11,True
2018-05-18,No-arbitrage enforced,-0.6150810584088774,-3.3319999999999994,-3.331999999994782,5.217604126528386e-12,True
2018-05-21,No-arbitrage enforced,-0.6316116982897513,-3.402000000000001,-3.40199997907999,2.0920011056801968e-08,True
2018-05-22,No-arbitrage enforced,-0.6474752047490702,-3.461000000000001,-3.4609999995355256,4.644755691174396e-10,True
2018-05-23,No-arbitrage enforced,-0.6711325682135647,-3.5610000000000013,-3.5609999999344284,6.55728804588307e-11,True
2018-05-24,No-arbitrage enforced,-0.6847094490528043,-3.924000000000001,-3.612184056042827,0.31181594395717394,True
2018-05-25,No-arbitrage enforced,-0.71167129706812,-4.078,-3.6970734046760794,0.3809265953239209,True
2018-05-29,No-arbitrage enforced,-0.8222734713129396,-4.184,-3.9884573346904486,0.19554266530955156,True
2018-05-30,No-arbitrage enforced,-0.7503322300966977,-4.3889999999999985,-3.799843198216828,0.5891568017831705,True
2018-05-31,No-arbitrage enforced,-0.767270563481659,-4.007,-3.8469350398530655,0.16006496014693417,True
2018-06-01,No-arbitrage enforced,-0.6463620096469553,-3.4530000000000003,-3.452999999987167,1.283328998624711e-11,True
2018-06-04,No-arbitrage enforced,-0.5971271869378192,-3.2699999999999987,-3.269999999981733,1.8265833290342925e-11,True
2018-06-05,No-arbitrage enforced,-0.5929288832561125,-3.2580000000000013,-3.2579999999999982,3.1086244689504383e-15,True
2018-06-06,No-arbitrage enforced,-0.692344779295689,-3.656999999999999,-3.6569999999787526,2.1246560066856546e-11,True
2018-06-07,No-arbitrage enforced,-0.6231458186593533,-3.3840000000000003,-3.383999999837405,1.6259527058082313e-10,True
2018-06-08,No-arbitrage enforced,-0.6051166718592723,-3.3110000000000013,-3.3109999792356684,2.076433291975377e-08,True
2018-06-11,No-arbitrage enforced,-0.735217410671928,-3.8930000000000007,-3.795667440970238,0.09733255902976268,True
2018-06-12,No-arbitrage enforced,-0.7244334127832623,-4.281999999999999,-3.758332240811768,0.523667759188231,True
2018-06-13,No-arbitrage enforced,-0.7379621051654675,-4.174000000000001,-3.793734138429758,0.3802658615702432,True
2018-06-14,No-arbitrage enforced,-0.7139482153679066,-4.238999999999999,-3.7256010506807935,0.5133989493192055,True
2018-06-15,No-arbitrage enforced,-0.6971699625124965,-4.091999999999999,-3.667977684279997,0.4240223157200016,True
2018-06-18,No-arbitrage enforced,-0.7168836286840753,-4.091999999999999,-3.73232782742746,0.3596721725725387,True
2018-06-19,No-arbitrage enforced,-0.7444131566338373,-3.9349999999999996,-3.8080678204429477,0.12693217955705194,True
2018-06-20,No-arbitrage enforced,-0.7272728658477728,-4.081999999999999,-3.7596440209887163,0.32235597901128266,True
2018-06-21,No-arbitrage enforced,-0.7756057945469437,-3.9939999999999998,-3.8876846472067514,0.10631535279324833,True
2018-06-22,No-arbitrage enforced,-0.7272728658477706,-4.053999999999999,-3.74190204914829,0.31209795085170944,True
2018-06-25,No-arbitrage enforced,-0.6643697595938636,-3.4659999999999997,-3.4659999847938723,1.520612746830352e-08,True
2018-06-26,No-arbitrage enforced,-0.66632184884715,-3.4919999999999987,-3.4919999999998073,1.91402449445377e-13,True
2018-06-27,No-arbitrage enforced,-0.5775401377682361,-3.1300000000000012,-3.1300000004770183,-4.770170924928152e-10,True
2018-06-28,No-arbitrage enforced,-0.7101620102636913,-3.6340000000000003,-3.6339999719054097,2.8094590653893192e-08,True
2018-06-29,No-arbitrage enforced,-0.782453879850759,-4.172,-3.883937728692706,0.28806227130729356,True
2018-07-02,No-arbitrage enforced,-0.772976745606446,-4.088999999999999,-3.8623565600399234,0.2266434399600752,True
2018-07-03,No-arbitrage enforced,-0.6575921687806359,-3.4569999999999994,-3.4569999999999927,6.661338147750939e-15,True
2018-07-05,No-arbitrage enforced,-0.7676541082460265,-3.9860000000000015,-3.856148283221203,0.12985171677879848,True
2018-07-06,No-arbitrage enforced,-0.7123561174789045,-4.102000000000001,-3.69684665250927,0.4051533474907312,True
2018-07-09,No-arbitrage enforced,-0.6959703902788233,-3.896000000000001,-3.6503778418354806,0.24562215816452015,True
2018-07-10,No-arbitrage enforced,-0.6928295003809657,-3.9259999999999993,-3.6398851650708743,0.28611483492912493,True
2018-07-11,No-arbitrage enforced,-0.7102770862503842,-3.6849999999999996,-3.6849999991394964,8.605032242314792e-10,True
2018-07-12,No-arbitrage enforced,-0.6913689941950694,-3.822,-3.635653201062098,0.18634679893790196,True
2018-07-13,No-arbitrage enforced,-0.6781567705620406,-4.247999999999999,-3.594329821797503,0.6536701782024963,True
2018-07-16,No-arbitrage enforced,-0.7125840566371567,-4.816,-3.7073317638958856,1.1086682361041142,True
2018-07-17,No-arbitrage enforced,-0.6903914576190336,-4.958000000000001,-3.641707408662956,1.316292591337045,True
2018-07-18,No-arbitrage enforced,-0.6771360688635318,-5.425,-3.592007736065835,1.8329922639341647,True
2018-07-19,No-arbitrage enforced,-0.7045052714749275,-5.097999999999999,-3.6778450301701597,1.4201549698298392,True
2018-07-20,No-arbitrage enforced,-0.7012140424037177,-5.272,-3.6662271252723695,1.6057728747276308,True
2018-07-23,No-arbitrage enforced,-0.7089168821352169,-5.378,-3.698170001294637,1.679829998705363,True
2018-07-24,No-arbitrage enforced,-0.7045052715073973,-4.593999999999999,-3.6863028613499758,0.9076971386500237,True
2018-07-25,No-arbitrage enforced,-0.7072988223185108,-4.509,-3.6985887302081566,0.8104112697918437,True
2018-07-26,No-arbitrage enforced,-0.7026288476176693,-4.218000000000001,-3.684669482519984,0.5333305174800169,True
2018-07-27,No-arbitrage enforced,-0.7146280677356239,-4.456999999999999,-3.710917720444389,0.7460822795556101,True
2018-07-30,No-arbitrage enforced,-0.7565409754371648,-4.156999999999999,-3.8322305699968147,0.3247694300031845,True
2018-07-31,No-arbitrage enforced,-0.7157578811177676,-4.449000000000001,-3.718553250959143,0.7304467490408579,True
2018-08-01,No-arbitrage enforced,-0.7300869895829981,-4.277000000000001,-3.7627178515556245,0.5142821484443765,True
2018-08-02,No-arbitrage enforced,-0.6891651511197333,-4.383000000000001,-3.6347678546175395,0.7482321453824614,True
2018-08-03,No-arbitrage enforced,-0.6654106696559665,-4.619,-3.5565783080955224,1.0624216919044773,True
2018-08-06,No-arbitrage enforced,-0.669631792136606,-4.200999999999999,-3.5797304739366984,0.6212695260633003,True
2018-08-07,No-arbitrage enforced,-0.6532121364615356,-3.8939999999999997,-3.523702970291345,0.3702970297086545,True
2018-08-08,No-arbitrage enforced,-0.6456477763246914,-3.9840000000000004,-3.495903209542175,0.4880967904578255,True
2018-08-09,No-arbitrage enforced,-0.6622057077891399,-3.8610000000000015,-3.551520805179153,0.3094791948208484,True
2018-08-10,No-arbitrage enforced,-0.746875724549417,-4.919999999999999,-3.819946183391924,1.1000538166080749,True
2018-08-13,No-arbitrage enforced,-0.7898790442988751,-5.9030000000000005,-3.9306252346593236,1.972374765340677,True
2018-08-14,No-arbitrage enforced,-0.7371201110210223,-5.241,-3.78397111209033,1.4570288879096696,True
2018-08-15,No-arbitrage enforced,-0.7839159175435355,-4.840000000000001,-3.914283159885205,0.9257168401147959,True
2018-08-16,No-arbitrage enforced,-0.743381456468385,-4.844999999999999,-3.802731662898044,1.0422683371019548,True
2018-08-17,No-arbitrage enforced,-0.7141749971368547,-4.600999999999999,-3.7164798645935924,0.8845201354064067,True
2018-08-20,No-arbitrage enforced,-0.7107558598603056,-4.5550000000000015,-3.707149363427802,0.8478506365721996,True
2018-08-21,No-arbitrage enforced,-0.7137212689550778,-4.469999999999999,-3.710807709551472,0.7591922904485267,True
2018-08-22,No-arbitrage enforced,-0.6954892534622604,-4.375,-3.6567301017968137,0.7182698982031863,True
2018-08-23,No-arbitrage enforced,-0.6962106774928196,-4.7379999999999995,-3.656367712127774,1.0816322878722255,True
2018-08-24,No-arbitrage enforced,-0.6806936847566898,-4.8199999999999985,-3.607275621074859,1.2127243789251394,True
2018-08-27,No-arbitrage enforced,-0.682205780312776,-4.484999999999999,-3.60970529303141,0.8752947069685892,True
2018-08-28,No-arbitrage enforced,-0.6814506677939776,-4.087999999999999,-3.6007210028476893,0.48727899715230993,True
2018-08-29,No-arbitrage enforced,-0.6704167522681223,-4.075999999999999,-3.564176760129552,0.5118232398704468,True
2018-08-30,No-arbitrage enforced,-0.7123561176594817,-4.1819999999999995,-3.6940563284445274,0.48794367155547214,True
2018-08-31,No-arbitrage enforced,-0.701214041613789,-4.691,-3.6662271224349157,1.0247728775650842,True
2018-09-04,No-arbitrage enforced,-0.723114211945784,-4.218000000000001,-3.7383276093664,0.4796723906336009,True
2018-09-05,No-arbitrage enforced,-0.7377518193508726,-4.2219999999999995,-3.7753551972416233,0.44664480275837626,True
2018-09-06,No-arbitrage enforced,-0.7543515747813604,-4.056,-3.818140210738818,0.237859789261182,True
2018-09-07,No-arbitrage enforced,-0.7549501630476273,-4.587000000000001,-3.816148843005019,0.7708511569949814,True
2018-09-10,No-arbitrage enforced,-0.7360644637719842,-4.4879999999999995,-3.765254951139197,0.7227450488608027,True
2018-09-11,No-arbitrage enforced,-0.7009776120674587,-4.787999999999999,-3.659014297399844,1.1289857026001555,True
2018-09-12,No-arbitrage enforced,-0.6930722483982803,-4.875,-3.6319341184404275,1.2430658815595725,True
2018-09-13,No-arbitrage enforced,-0.677136068862803,-5.063999999999998,-3.587083363562109,1.4769166364378892,True
2018-09-14,No-arbitrage enforced,-0.6745692536390049,-5.159000000000001,-3.5829917730926906,1.5760082269073101,True
2018-09-17,No-arbitrage enforced,-0.7551494451699249,-5.094999999999999,-3.8380744594780305,1.2569255405219684,True
2018-09-18,No-arbitrage enforced,-0.718005347773223,-5.1370000000000005,-3.7272128608028745,1.409787139197126,True
2018-09-19,No-arbitrage enforced,-0.7114426897764643,-4.519,-3.723999994378762,0.7950000056212381,True
2018-09-20,No-arbitrage enforced,-0.7019222521705594,-4.484,-3.688734128575077,0.795265871424923,True
2018-09-21,No-arbitrage enforced,-0.6921001142328602,-4.155000000000001,-3.6553127482327064,0.4996872517672948,True
2018-09-24,No-arbitrage enforced,-0.7155322439265246,-3.8840000000000003,-3.7296693281199733,0.15433067188002703,True
2018-09-25,No-arbitrage enforced,-0.7184529124894198,-3.7680000000000007,-3.735759377438911,0.032240622561089616,True
2018-09-26,No-arbitrage enforced,-0.7388018854108135,-4.097999999999999,-3.797557859674567,0.30044214032543204,True
2018-09-27,No-arbitrage enforced,-0.7257471090305941,-4.209999999999999,-3.7615721601988295,0.4484278398011696,True
2018-09-28,No-arbitrage enforced,-0.704972610647384,-4.4430000000000005,-3.6934957861452107,0.7495042138547898,True
2018-10-01,No-arbitrage enforced,-0.7054392477389037,-4.152000000000001,-3.697500825016032,0.45449917498396886,True
2018-10-02,No-arbitrage enforced,-0.7040372033705667,-3.797999999999999,-3.691480662252731,0.10651933774726796,True
2018-10-03,No-arbitrage enforced,-0.6856681325730525,-3.6330000000000013,-3.632999911609604,8.839039722374764e-08,True
2018-10-04,No-arbitrage enforced,-0.7096831985987824,-3.672999999999999,-3.672999999999986,1.3322676295501878e-14,True
2018-10-05,No-arbitrage enforced,-0.5450157099996228,-3.028,-3.028,0.0,True
2018-10-08,No-arbitrage enforced,-0.531949560321785,-2.9639999999999986,-2.964000000000018,-1.9539925233402755e-14,True
2018-10-09,No-arbitrage enforced,-0.5170535734639562,-2.897999999999999,-2.8980000000001227,-1.2390088954816747e-13,True
2018-10-10,No-arbitrage enforced,-0.49793741935817015,-2.7650000000000006,-2.7650000000000032,-2.6645352591003757e-15,True
2018-10-11,No-arbitrage enforced,-0.5861651548633133,-3.0849999999999995,-3.08499999999997,2.930988785010413e-14,True
2018-10-12,No-arbitrage enforced,-0.44529841306718887,-2.5510000000000006,-2.5510000000058235,-5.822897719554021e-12,True
2018-10-15,No-arbitrage enforced,-0.5111779372229264,-2.8319999999999994,-2.8319999999999985,8.881784197001252e-16,True
